순위,키워드,최대 TF-IDF,평균 TF-IDF,편차
186,고복수,0.6182006371313093,0.0005422812606414994,0.6176583558706679
187,종착역,0.6178974293867758,0.0005420152889357683,0.6173554140978401
188,마그넷,0.6178959220489213,0.00054201396670958,0.6173539080822117
189,리뷰,0.6201543015880212,0.0034015137225029603,0.6167527878655182
190,도서관,0.6173908546754243,0.0007888053303256447,0.6166020493450987
191,정원,0.6274943688340631,0.011266178744243181,0.6162281900898199
192,관서,0.6174799876940884,0.0014113770881327597,0.6160686106059556
193,베테랑,0.6189851299383284,0.0031030797741305807,0.6158820501641978
194,화정동,0.6163816720894167,0.0005406856772714182,0.6158409864121454
195,스테이,0.6188254512365553,0.00466694766298429,0.614158503573571
196,청량,0.6132464531295069,0.0007416972486250518,0.6125047558808818
197,한옥,0.6141961173794284,0.0027652570354500185,0.6114308603439783
198,이프,0.6109288445519149,0.0005359024952209779,0.6103929420566939
199,낚시,0.6110191853044883,0.0008917913429898837,0.6101273939614984
200,미소,0.6100911545115787,0.0007354837652689928,0.6093556707463097
201,쓰레기,0.6088995229525366,0.0005341223885548566,0.6083654005639817
202,세리,0.6090555643749924,0.0007097727740318432,0.6083457916009606
203,장생포,0.6252834802128282,0.016970396465060024,0.6083130837477682
204,칼국수,0.611054727199809,0.0031508451285327307,0.6079038820712763
205,요트,0.6085684752105293,0.0010147217310484246,0.6075537534794808
206,선암,0.6084952785335149,0.001968660335982931,0.606526618197532
207,자수정,0.61298540823622,0.006476828165007161,0.6065085800712129
208,축구,0.607707104461095,0.0013109502358461137,0.6063961542252488
209,인천,0.607576248072489,0.0012371461536145676,0.6063391019188744
210,바위,0.6068161253039296,0.0012934507774159676,0.6055226745265136
211,커스텀,0.6060427199712982,0.0009466725838585495,0.6050960473874397
212,장어,0.60405940175434,0.002291040592508051,0.601768361161832
213,밭길,0.6027048182635885,0.001038603420907543,0.6016662148426809
214,봉수대,0.6018353804044346,0.0005279257722845918,0.6013074546321501
215,송운,0.6005917217389333,0.0008210366591696422,0.5997706850797636
216,숯불갈비,0.5998516756261159,0.000668973457293326,0.5991827021688225
217,일월산,0.5996426272316557,0.0005260023045891717,0.5991166249270665
218,보홀,0.598356536765612,0.0005248741550575543,0.5978316626105544
219,기와집,0.6001181345339415,0.0027435846484164376,0.5973745498855251
220,베네,0.597886488816171,0.0005244618322948868,0.5973620269838761
221,동탄,0.5977143675475718,0.0005243108487259402,0.5971900566988458
222,폴라,0.597938815494027,0.001474039745422569,0.5964647757486045
223,맥문동,0.596793700508602,0.0008220679410066323,0.5959716325675954
224,호텔,0.6206084899072515,0.0247381539541541,0.5958703359530974
225,앰배서더,0.5959474827528048,0.0009725164861688953,0.5949749662666359
226,언니,0.5970705368974567,0.003046361792835761,0.5940241751046209
227,마레,0.5934421068238587,0.0009668034733736061,0.592475303350485
228,스텔스,0.5908785690807542,0.0005183145342813634,0.5903602545464728
229,울진,0.5905758607183167,0.0011871324718431095,0.5893887282464736
230,대숲,0.5938632552029286,0.004653047560137578,0.589210207642791
231,나사,0.5922774931441258,0.00335674022612846,0.5889207529179974
232,피아,0.5911434007652644,0.0024212756495698567,0.5887221251156946
233,이름,0.5906283076103545,0.0021284813766828253,0.5884998262336716
234,물회,0.5905793275681499,0.0022417810961206292,0.5883375464720293
235,일출,0.5910123814522823,0.0027550239454409244,0.5882573575068414
236,게스트,0.588344657328458,0.0010857579980171129,0.5872588993304408
237,동해선,0.5880940067466176,0.0011800185226940227,0.5869139882239236
238,세모,0.5875456638890253,0.0007395344015854197,0.5868061294874398
239,등산,0.587418913090832,0.0012221701890825377,0.5861967429017495
240,양산,0.5892309623600125,0.0030448087686335387,0.5861861535913789
241,하수길,0.5869604090076063,0.0009183850319586536,0.5860420239756476
242,꼬치,0.5864966333497624,0.0005144707310085635,0.5859821626187539
243,총각,0.5864966333497624,0.0005144707310085635,0.5859821626187539
244,샌드,0.5909546719458905,0.005287296769200106,0.5856673751766903
245,루바토,0.5858207821517352,0.0008612747033275443,0.5849595074484076
246,경주,0.5917590067581481,0.007249490518057105,0.584509516240091
247,개월,0.5870041802371095,0.002598440889271802,0.5844057393478378
248,호수,0.5865881934411531,0.0023994263669668,0.5841887670741863
249,전하,0.583828483697464,0.0005121302488574245,0.5833163534486066
250,전시회,0.5841819554254725,0.0011224118912440766,0.5830595435342284
251,탈출,0.5832903034865826,0.0007442463525556604,0.582546057134027
252,바다,0.603693268802567,0.021204447635591737,0.5824888211669753
253,미풍,0.5822580407711552,0.0005107526673431185,0.581747288103812
254,달맞이,0.5810086682984074,0.0005096567265775503,0.5804990115718298
255,비앤비,0.5810565451391577,0.0006715898893943674,0.5803849552497633
256,여우비,0.5807790710344057,0.00172203147092044,0.5790570395634853
257,슬도,0.587013063535822,0.008145669599516802,0.5788673939363053
258,순례,0.5795674611272608,0.0009630827015811714,0.5786043784256796
259,라메,0.5785608850914358,0.0005075095483258209,0.57805337554311
260,리식,0.5782999550004255,0.0006651885828283061,0.5776347664175973
261,비즈니스,0.5780922133667308,0.0010168140463697416,0.577075399320361
262,러버,0.5779237821301377,0.001114700602749267,0.5768090815273884
263,바베큐,0.5800260074644827,0.0035428529543448943,0.5764831545101379
264,울산역,0.5799304222363816,0.0036084167018668174,0.5763220055345147
265,실내,0.5812376380897729,0.005041386109056588,0.5761962519807163
266,튀김,0.5760752417557965,0.0005053291594349092,0.5755699125963616
267,라이,0.575600048124544,0.0005049123229162667,0.5750951358016277
268,비행기,0.5752557740780727,0.0009985210086520216,0.5742572530694207
269,오리고기,0.5742275688132995,0.0009125205394466514,0.5733150482738528
270,박물관,0.5819135363628907,0.009392186248752876,0.5725213501141377
271,탐조,0.5724608423563385,0.0006419489836768293,0.5718188933726617
272,특가,0.5729103299043347,0.0013212382341381364,0.5715890916701966
273,나연,0.5708007082305793,0.000500702375640859,0.5703000058549385
274,미용실,0.570024096280388,0.0006462835394421097,0.5693778127409459
275,렌토,0.5678381945914659,0.0004981036794661981,0.5673400909119997
276,부모,0.5704107605923396,0.0031712479132917823,0.5672395126790478
277,판독기,0.5664745377704062,0.0004969074892722862,0.5659776302811339
278,히츠,0.5670810614283137,0.0012333599408725598,0.5658477014874411
279,모노레일,0.5692787119340041,0.00348043414531101,0.5657982777886932
280,일품,0.5663237171764621,0.0008451562345701517,0.565478560941892
281,포니,0.5657220909422831,0.0008539135388713563,0.5648681774034118
282,태화강,0.5805787233403213,0.016394904173021408,0.5641838191673
283,플레이스,0.5680869201663412,0.0040330683201213755,0.5640538518462198
284,아르,0.5646231761397864,0.0009146749744629543,0.5637085011653235
285,컨셉,0.5646635508701158,0.0011021630326081304,0.5635613878375076
286,브라운,0.5660230617442091,0.002471898928464076,0.563551162815745
287,케이블카,0.5642843273386527,0.0008338853091908777,0.5634504420294618
288,시대,0.5634669642881907,0.0009682535925956421,0.562498710695595
289,전어,0.5616363478576771,0.0006379688845012627,0.5609983789731758
290,시청,0.5632904218533241,0.002629652860603274,0.5606607689927209
291,완벽,0.5675419193881159,0.007011111174376837,0.5605308082137391
292,가족,0.5739213421100189,0.013630359595877927,0.560290982514141
293,일산,0.5667655225267998,0.007211929505425235,0.5595535930213745
294,큰나무,0.5601033681686063,0.0006778215702746576,0.5594255465983317
295,스컹크,0.5587786190714273,0.0008235516196707578,0.5579550674517566
296,웍스,0.5587786190714273,0.0008235516196707578,0.5579550674517566
297,생각,0.5657627367886126,0.007913550763046768,0.5578491860255658
298,추석,0.5674843968463462,0.00966278077279856,0.5578216160735476
299,스탬프,0.5591100845379696,0.001330312585673217,0.5577797719522964
300,퍼센트,0.5580223699228014,0.0004894933069498258,0.5575328766158516
301,학관,0.5590001111422965,0.001859726751047615,0.5571403843912489
302,회화,0.5578933301189185,0.0009088571332754615,0.556984472985643
303,안주,0.5583809696635136,0.0016819024393947184,0.5566990672241189
304,혈당,0.5568699419584584,0.0004884824052267179,0.5563814595532317
305,공복,0.5568699419584584,0.0004884824052267179,0.5563814595532317
306,무김치,0.5564341280432029,0.000488100112318599,0.5559460279308843
307,대절,0.5563149047669096,0.00048799553049728913,0.5558269092364123
308,무진장,0.5571475712255269,0.001708921608030293,0.5554386496174967
309,평원,0.5555507059540874,0.0006061342233785535,0.5549445717307089
310,그랜드,0.5553032781672341,0.0004871081387431878,0.5548161700284909
311,퍼레이드,0.5553215380869766,0.0006027496491492853,0.5547187884378273
312,조개,0.554957963386596,0.0006313811015550422,0.554326582285041
313,특산품,0.5551825600714013,0.0010073363501158794,0.5541752237212855
314,브라텐,0.5546125573595826,0.00048650224329787944,0.5541260551162848
315,상남면,0.554955558217177,0.0008966723972194111,0.5540588858199577
316,가자미,0.5542172213112064,0.0009737639346667337,0.5532434573765397
317,생선,0.5542172213112064,0.0013153443495553794,0.552901876961651
318,대패,0.5527873886110373,0.0006319792529952728,0.552155409358042
319,해변,0.5568299969187539,0.005212860864500704,0.5516171360542532
320,동래,0.5520145034287482,0.000484223248621709,0.5515302801801265
321,주택,0.5517200455091225,0.0004839649522009846,0.5512360805569215
322,리버사이드,0.5531309797085654,0.001977172290621907,0.5511538074179435
323,남목,0.5514691193759743,0.0007896977935954926,0.5506794215823788
324,인터뷰,0.5509960183762804,0.00048332984068094777,0.5505126885355994
325,국가,0.5592863195308292,0.00965050020927106,0.5496358193215581
326,파제,0.5498101875787683,0.00048228963822698976,0.5493278979405414
327,프로,0.5504240881334317,0.0011084523751432641,0.5493156357582885
328,슬리,0.5496354957564831,0.0006359200042949352,0.5489995757521882
329,무주,0.5484935969350266,0.00048113473415353216,0.5480124622008731
330,하동,0.5487370681250384,0.001127069617728532,0.5476099985073098
331,철구,0.5472055915307308,0.001523085820986594,0.5456825057097442
332,충전,0.5461955784121079,0.0009690138238738158,0.545226564588234
333,볶음밥,0.5457992017857041,0.0010194461415634181,0.5447797556441406
334,일상,0.5511580188836792,0.006927392493086061,0.5442306263905932
335,출석부,0.5445937368103476,0.0004777138042196032,0.544116023006128
336,콜밴,0.5442927991881211,0.00047744982384922903,0.5438153493642719
337,삼산,0.5479921291630717,0.005197322592190983,0.5427948065708808
338,유채,0.5433373922505127,0.0009435439828780249,0.5423938482676347
339,당구장,0.5412740121600074,0.00047480176505263806,0.5407992103949547
340,밤바다,0.5409140838979186,0.000977210925119071,0.5399368729727996
341,꼰대,0.5403023464061121,0.0008305167516352814,0.5394718296544768
342,월당,0.5402938907812632,0.0013114632973572464,0.538982427483906
343,기장,0.5390520854251093,0.0019753140422166704,0.5370767713828927
344,산지,0.5385912885807408,0.0019409379504870135,0.5366503506302538
345,외고,0.5372481136651925,0.0008829416274748367,0.5363651720377177
346,불꽃놀이,0.5366937800916917,0.0007236130359944435,0.5359701670556972
347,소수,0.5363172454824598,0.0004704537241074209,0.5358467917583525
348,빙수,0.536310953352664,0.0004704482046953193,0.5358405051479687
349,해남,0.5359008359611884,0.0004700884525975337,0.5354307475085909
350,문화공간,0.5359008359611884,0.0004700884525975337,0.5354307475085909
351,배낭,0.5358014106346131,0.0004700012373987834,0.5353314093972142
352,벅스,0.5362817095566031,0.0010984441598429896,0.5351832653967602
353,죠죠,0.5353402274168182,0.0004695966907165072,0.5348706307261016
354,밴드,0.5353008745782354,0.00046956217068266264,0.5348313124075528
355,맛집,0.5873239741199084,0.05257720875423199,0.5347467653656764
356,보드게임,0.53479110477778,0.0007207477503402512,0.5340703570274398
357,갈비,0.5365546428881228,0.002693334581172626,0.5338613083069502
358,스터스,0.5348174465869037,0.0013114286487509626,0.5335060179381527
359,규정,0.5333414956062176,0.00046784341719843646,0.5328736521890192
360,철마,0.5323903006089801,0.0004670090356219123,0.5319232915733582
361,가무,0.532172224174304,0.00046681774050377544,0.5317054064338003
362,출강,0.5323919181307276,0.0007893247452229352,0.5316025933855046
363,도장,0.5301979964188464,0.0009568455965621223,0.5292411508222842
364,유니,0.5297496572252983,0.000641484241125198,0.5291081729841731
365,클리닉,0.5294378892255831,0.0004644192010750729,0.528973470024508
366,복구,0.5294378892255831,0.0004644192010750729,0.528973470024508
367,귀염,0.529133710784436,0.00046415237788108424,0.5286695584065549
368,대교,0.530257007463448,0.0019171018828707002,0.5283399055805772
369,어메이징,0.5285526495630642,0.00046364267505531954,0.528089006888009
370,식당,0.5352041819174711,0.0074157629340824965,0.5277884189833886
371,아이스크림,0.5287997484224201,0.00120836436214464,0.5275913840602754
372,벚꽃,0.5279316858098029,0.0010822622902292402,0.5268494235195736
373,특구,0.5292712936862608,0.003212710673832113,0.5260585830124287
374,경품,0.5271814291515552,0.0013333788681142468,0.525848050283441
375,대중교통,0.5260719783061835,0.0011105498256257134,0.5249614284805577
376,외관,0.5264715141502397,0.002016050531785198,0.5244554636184545
377,치즈,0.524949432909828,0.0006693010079861812,0.5242801319018418
378,피클,0.524836753641366,0.0006384695395611374,0.5241982841018048
379,클래스,0.524770276226687,0.000789621841023766,0.5239806543856633
380,게시,0.5242510487964215,0.00045986934104949253,0.523791179455372
381,친구,0.5345986592530508,0.01099217312538743,0.5236064861276634
382,떡갈비,0.5239250560018526,0.0007045267340041677,0.5232205292678485
383,주먹,0.5239250560018526,0.0007045267340041677,0.5232205292678485
384,할머니,0.5246948847578872,0.0014916918725063199,0.5232031928853809
385,가이드,0.5253890490934303,0.0022782005508742496,0.5231108485425561
386,도트,0.5248522796642848,0.0023725966369300042,0.5224796830273548
387,광주,0.5228405470757074,0.0004586320588383398,0.522381915016869
388,매운탕,0.5229217666642542,0.0010340291156950459,0.5218877375485591
389,머큐어,0.5231998194910217,0.0019825719475413004,0.5212172475434804
390,포토,0.523290413746212,0.0036819044675571316,0.5196085092786549
391,소품,0.5198647023458454,0.0007559920415130397,0.5191087103043324
392,야경,0.525424401108746,0.006477218606463889,0.5189471825022821
393,문화,0.5290053785358375,0.010255057444299578,0.518750321091538
394,교동,0.5188390683895044,0.0007200298200875274,0.5181190385694169
395,낙화,0.5181249140009525,0.00045449553859732675,0.5176704184623552
396,돌고래,0.5199622977539468,0.002695594847653915,0.5172667029062928
397,도원,0.5176199242501265,0.0004540525651316899,0.5171658716849948
398,몽구,0.5176199242501265,0.0004540525651316899,0.5171658716849948
399,락지,0.5178434691398199,0.0011766395357131385,0.5166668296041068
400,팜파스,0.5224668346374449,0.0060122462044618725,0.5164545884329831
401,터미널,0.5172848260975013,0.0011633755367752802,0.516121450560726
402,결혼식,0.5169453768027544,0.0011261348229218491,0.5158192419798325
403,영어,0.5168352354565022,0.0011000247301408896,0.5157352107263613
404,경상도,0.5174866624736694,0.0017856515506005494,0.5157010109230689
405,세트,0.5164059596842201,0.0026355510418410596,0.513770408642379
406,텐트,0.514298542007234,0.0008402686661672439,0.5134582733410668
407,감포,0.5134259082353007,0.0006352584809935145,0.5127906497543071
408,미니,0.5170978396578294,0.004325245159991106,0.5127725944978383
409,대여,0.5137005970583364,0.0010156418198479227,0.5126849552384884
410,출렁다리,0.5208778422166236,0.008260252704918078,0.5126175895117056
411,비뉴,0.5120774578275676,0.0004491907524803225,0.5116282670750874
412,하늘,0.5146021185024664,0.002975483572166466,0.5116266349302999
413,인생,0.5135647436545021,0.00269903950539272,0.5108657041491094
414,경양식,0.5106085571915854,0.0008367333866199024,0.5097718238049654
415,광안리,0.5101870680885572,0.0004475325158671554,0.50973953557269
416,근황,0.510849276507745,0.0011614935027152518,0.5096877830050298
417,자수,0.510760261394334,0.0011084052103112335,0.5096518561840228
418,돈가스,0.5106085571915854,0.0010012698167267925,0.5096072873748586
